Año,Mes,Hora,Dia,Lugar,Calle_ppal,Calle_sec,Comuna,Longitud,Latitud,Victima,Acusado,Rol_vic,Sexo,Edad,Fecha_fallec,Barrios
2021,10,3,Monday,CALLE,TUCUMAN,,3,-58.40944147,-34.60097942,PEATON,AUTO,PEATON,M,SD,SI,BALVANERA - SAN CRISTOBAL
2021,11,4,Saturday,AUTOPISTA,AUTOPISTA 25 DE MAYO,,3,-58.39591856,-34.62453459,MOTO,AUTO,CONDUCTOR,M,38,SI,BALVANERA - SAN CRISTOBAL
2021,12,6,Sunday,AVENIDA,RIVADAVIA AV.,PUEYRREDON AV.,3,-58.40596860,-34.61011987,PEATON,AUTO,PEATON,F,50,SI,BALVANERA - SAN CRISTOBAL
2016,4,10,Monday,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,M,SD,SD,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,4,20,Wednesday,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,13,.,.,MOTO,SD,SD,SD,SD,SD,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,6,17,Thursday,AVENIDA,DEL LIBERTADOR AV.,"UDAONDO, GUILLERMO AV.",13,-58.45504154,-34.54864492,AUTO,AUTO,CONDUCTOR,F,51,SD,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,7,6,Thursday,AUTOPISTA,"LUGONES, LEOPOLDO AV.",LA PAMPA,13,-58.43233425,-34.55185825,PEATON,AUTO,PEATON,M,35,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,7,11,Friday,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,13,-58.46743471,-34.53476874,MOTO,CARGAS,CONDUCTOR,M,24,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,10,20,Thursday,AVENIDA,CABILDO AV.,BLANCO ENCALADA,13,-58.45909670,-34.55922742,BICICLETA,CARGAS,CICLISTA,F,33,SD,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,10,2,Monday,AVENIDA,JURAMENTO AV.,VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,M,20,SD,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,11,20,Monday,AVENIDA,DEL LIBERTADOR AV.,LA PAMPA,13,-58.44523595,-34.55953855,MOTO,AUTO,CONDUCTOR,M,39,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2017,4,9,Monday,AVENIDA,"GUIRALDES, INT.",,13,-58.43834197,-34.54560369,AUTO,MULTIPLE,CONDUCTOR,M,43,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2017,7,16,Tuesday,AUTOPISTA,"LUGONES, LEOPOLDO AV.",PUENTE DISTRIBUIDOR SCALABRINI ORTIZ,13,-58.43633522,-34.54966288,PEATON,AUTO,PEATON,M,SD,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2017,8,19,Monday,AVENIDA,CABILDO AV.,NU?EZ,13,-58.46756026,-34.54972741,PEATON,PASAJEROS,PEATON,M,87,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2017,8,10,Wednesday,AVENIDA,"LACROZE, FEDERICO AV.",ZAPATA,13,-58.44537508,-34.57084818,PEATON,MULTIPLE,PEATON,F,61,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2017,9,11,Friday,AVENIDA,DEL LIBERTADOR AV.,JARAMILLO,13,-58.46062311,-34.54395182,MOTO,CARGAS,CONDUCTOR,M,41,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,1,9,Tuesday,AVENIDA,DEL LIBERTADOR AV.,MANZANARES,13,-58.46129513,-34.54332766,MOTO,MULTIPLE,CONDUCTOR,M,39,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,4,13,Monday,AVENIDA,CABILDO AV.,AGUILAR,13,-58.44704343,-34.56888640,PEATON,PASAJEROS,PEATON,M,70,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,4,11,Friday,CALLE,"FREIRE, RAMON, CAP. GRAL.","OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON,CARGAS,PEATON,F,SD,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,4,7,Monday,AVENIDA,ALVAREZ THOMAS AV.,,13,-58.45448963,-34.57916920,AUTO,CARGAS,CONDUCTOR,M,60,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,5,19,Friday,CALLE,QUESADA,,13,-58.46213220,-34.55395823,PEATON,AUTO,PEATON,F,40,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,5,18,Monday,AVENIDA,CABILDO AV.,JURAMENTO AV.,13,-58.45669422,-34.56203610,PEATON,PASAJEROS,PEATON,F,47,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2018,10,22,Thursday,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",ECHEVERRIA,13,-58.43674281,-34.55161027,MOTO,MOTO,CONDUCTOR,M,27,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,3,23,Sunday,AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,PEATON,AUTO,PEATON,F,29,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,3,12,Wednesday,AVENIDA,DEL LIBERTADOR AV.,,13,-58.45049163,-34.55374003,MOTO,AUTO,CONDUCTOR,M,SD,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,5,14,Saturday,AVENIDA,"UDAONDO, GUILLERMO AV.","FIGUEROA ALCORTA, PRES. AV.",13,-58.45212523,-34.54628513,PEATON,MOTO,PEATON,F,42,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,6,9,Tuesday,GRAL PAZ,"PAZ, GRAL. AV.",CABILDO AV.,13,-58.47617802,-34.53825652,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,26,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,6,9,Saturday,CALLE,CIUDAD DE LA PAZ,MENDOZA,13,-58.45849057,-34.56166498,PEATON,CARGAS,PEATON,F,72,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,7,19,Friday,CALLE,ARTILLEROS,LA PAMPA,13,-58.44196498,-34.55760517,PEATON,AUTO,PEATON,F,63,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,7,18,Wednesday,CALLE,11 DE SEPTIEMBRE DE 1888,MENDOZA,13,-58.45200171,-34.55781320,PEATON,PASAJEROS,PEATON,F,58,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,8,23,Thursday,AVENIDA,"PINO, VIRREY DEL","CAMPOS, LUIS M. AV.",13,-58.44462132,-34.56201105,PEATON,PASAJEROS,PEATON,F,60,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,8,9,Thursday,AUTOPISTA,"LUGONES, LEOPOLDO AV.","PAZ, GRAL. AV.",13,-58.46514781,-34.53465378,MOTO,CARGAS,CONDUCTOR,M,35,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2019,9,18,Tuesday,GRAL PAZ,CABILDO AV.,"PAZ, GRAL. AV.",13,-58.47617802,-34.53825652,PEATON,MOTO,PEATON,M,76,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2020,3,14,Monday,AVENIDA,"UDAONDO, GUILLERMO AV.",,13,-58.44903073,-34.54200276,MOTO,OBJETO FIJO,CONDUCTOR,M,31,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2020,7,6,Sunday,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,13,-58.46743471,-34.53476874,AUTO,OBJETO FIJO,CONDUCTOR,M,32,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2020,12,14,Thursday,AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.",13,-58.44927253,-34.54048625,MOTO,CARGAS,CONDUCTOR,M,45,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,2,12,Sunday,AVENIDA,DEL LIBERTADOR AV.,ROOSEVELT FRANKLIN D.,13,-58.45157681,-34.55217303,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,M,68,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,4,19,Saturday,AUTOPISTA,"CANTILO, INT.","GUIRALDES, INT.",13,-58.44112678,-34.54538956,PEATON,MOTO,PEATON,M,60,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,5,7,Tuesday,AVENIDA,MONROE,"BALBIN, RICARDO, DR. AV.",13,-58.46649069,-34.56219075,PEATON,PASAJEROS,PEATON,F,58,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,5,5,Thursday,GRAL PAZ,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,13,-58.46743471,-34.53476874,MOTO,AUTO,CONDUCTOR,M,27,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,6,13,Thursday,AVENIDA,DEL LIBERTADOR AV.,,13,-58.44751621,-34.55719892,MOTO,PASAJEROS,CONDUCTOR,M,56,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,11,0,Tuesday,AVENIDA,CABILDO AV.,OLAZABAL,13,-58.45829717,-34.56015762,MOTO,AUTO,CONDUCTOR,M,30,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2021,12,15,Wednesday,CALLE,MONROE,3 DE FEBRERO,13,-58.45531707,-34.55555257,MOTO,AUTO,CONDUCTOR,M,45,SI,BELGRANO - COLEGIALES - NUÃ‘EZ
2016,4,20,Monday,AVENIDA,"CASTILLA, RAMON, MARISCAL","FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,PEATON,M,79,SI,PALERMO
2016,4,4,Tuesday,AVENIDA,"CAMPOS, LUIS M. AV.",,14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,CONDUCTOR,M,26,SI,PALERMO
2016,8,11,Wednesday,CALLE,"SALGUERO, JERONIMO",,14,-58.41848605,-34.59394733,BICICLETA,CARGAS,CICLISTA,F,55,SI,PALERMO
2016,9,15,Saturday,AVENIDA,DEL LIBERTADOR AV.,TAGLE,14,-58.39936478,-34.58271474,AUTO,AUTO,CONDUCTOR,M,43,SD,PALERMO
2016,10,0,Friday,AVENIDA,LAS HERAS GENERAL AV.,SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.58342690,MOTO,AUTO,CONDUCTOR,M,41,SI,PALERMO
2016,10,5,Monday,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","PINEDO, INT.",14,-58.42260225,-34.56403694,PEATON,SD,PEATON,M,29,SI,PALERMO
2016,10,23,Friday,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",DORREGO AV.,14,-58.42008769,-34.56539579,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,F,35,SD,PALERMO
2016,12,7,Tuesday,AVENIDA,SANTA FE AV.,GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON,PASAJEROS,PEATON,M,50,SI,PALERMO
2016,12,4,Thursday,CALLE,ARENALES,,14,-58.40966671,-34.58788235,PEATON,AUTO,PEATON,F,27,SD,PALERMO
2017,1,0,Monday,CALLE,"CABRERA, JOSE A.",BONPLAND,14,-58.43917004,-34.58494351,MOTO,PASAJEROS,CONDUCTOR,M,29,SI,PALERMO
2017,2,8,Monday,AVENIDA,"JUSTO, JUAN B. AV.",PARAGUAY,14,-58.42901200,-34.58095431,MOTO,AUTO,CONDUCTOR,M,32,SI,PALERMO
2017,3,7,Monday,CALLE,GODOY CRUZ,,14,-58.42554218,-34.57929036,PEATON,AUTO,PEATON,M,43,SI,PALERMO
2017,4,9,Monday,GRAL PAZ,"LUGONES, LEOPOLDO AV.",,14,.,.,MOTO,CARGAS,CONDUCTOR,M,SD,SI,PALERMO
2017,6,23,Saturday,CALLE,FRAY JUSTO SANTAMARIA DE ORO,,14,-58.42934104,-34.58451712,MOTO,CARGAS,CONDUCTOR,F,60,SI,PALERMO
2017,8,8,Sunday,AVENIDA,CORDOBA AV.,"SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,MOTO,AUTO,CONDUCTOR,M,36,SI,PALERMO
2017,8,19,Thursday,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",,14,-58.42406784,-34.56213916,BICICLETA,AUTO,CICLISTA,M,28,SI,PALERMO
2017,8,19,Thursday,CALLE,FRAY JUSTO SANTAMARIA DE ORO,GUEMES,14,-58.42533612,-34.58035258,PEATON,PASAJEROS,PEATON,F,85,SI,PALERMO
2018,4,22,Saturday,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,14,.,.,PEATON,AUTO,PEATON,M,37,SI,PALERMO
2018,7,7,Sunday,AVENIDA,DEL LIBERTADOR AV.,ORTIZ DE OCAMPO,14,-58.40367321,-34.58129246,PEATON,AUTO,PEATON,M,23,SI,PALERMO
2018,8,8,Monday,AVENIDA,CORDOBA AV.,GASCON,14,-58.42336930,-34.59774487,MOTO,AUTO,CONDUCTOR,M,23,SI,PALERMO
2018,8,5,Thursday,CALLE,"SALGUERO, JERONIMO",BERUTI,14,-58.41169020,-34.58579880,MOTO,PASAJEROS,CONDUCTOR,M,32,SI,PALERMO
2019,1,5,Wednesday,AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",,14,-58.41652702,-34.55509606,PEATON,AUTO,PEATON,F,12,SI,PALERMO
2019,2,7,Saturday,AVENIDA,DEL LIBERTADOR AV.,,14,-58.42668489,-34.56961468,PEATON,AUTO,PEATON,M,SD,SI,PALERMO
2019,2,7,Saturday,AVENIDA,DEL LIBERTADOR AV.,,14,-58.42668489,-34.56961468,PEATON,AUTO,PEATON,M,59,SI,PALERMO
2019,6,7,Monday,AVENIDA,DEL LIBERTADOR AV.,REPUBLICA DE LA INDIA,14,-58.41316147,-34.57579669,MOTO,CARGAS,CONDUCTOR,M,33,SI,PALERMO
2019,6,23,Saturday,AVENIDA,"SALGUERO, JERONIMO",HONDURAS AV.,14,-58.41829559,-34.59411677,MOTO,CARGAS,CONDUCTOR,M,21,SI,PALERMO
2019,8,12,Thursday,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",GORRITI,14,-58.42686680,-34.59217875,MOTO,BICICLETA,CONDUCTOR,M,25,SI,PALERMO
2019,9,3,Sunday,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",TAGLE,14,-58.39811256,-34.58070186,PEATON,AUTO,PEATON,F,28,SI,PALERMO
2020,5,6,Sunday,AUTOPISTA,"LUGONES, LEOPOLDO AV.",,14,.,.,MOTO,OBJETO FIJO,CONDUCTOR,M,28,SI,PALERMO
2020,8,18,Friday,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",PARAGUAY,14,-58.42016954,-34.58778790,PEATON,MOTO,PEATON,M,72,SI,PALERMO
2020,8,4,Sunday,AVENIDA,LAS HERAS GENERAL AV.,"DIAZ, CNEL. AV.",14,-58.40617526,-34.58345898,AUTO,AUTO,CONDUCTOR,M,46,SI,PALERMO
2020,8,4,Sunday,AVENIDA,LAS HERAS GENERAL AV.,"DIAZ, CNEL. AV.",14,-58.40617526,-34.58345898,AUTO,AUTO,CONDUCTOR,M,64,SI,PALERMO
2020,11,22,Sunday,AVENIDA,SANTA FE AV.,GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON,MOTO,PEATON,F,28,SI,PALERMO
2021,1,21,Tuesday,AUTOPISTA,AUTOPISTA ARTURO ILLIA,SARMIENTO AV.,14,-58.40786274,-34.56726817,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,F,23,SI,PALERMO
2021,5,11,Friday,AVENIDA,"JUSTO, JUAN B. AV.",SANTA FE AV.,14,-58.42653328,-34.57816791,MOTO,CARGAS,CONDUCTOR,F,44,SI,PALERMO
2021,5,8,Thursday,AVENIDA,DEL LIBERTADOR AV.,CASARES AV.,14,-58.40986646,-34.57728060,PEATON,PASAJEROS,PEATON,M,75,SI,PALERMO
2021,8,17,Friday,AVENIDA,SANTA FE AV.,,14,-58.41354692,-34.58697680,PEATON,AUTO,PEATON,M,17,SI,PALERMO
2016,5,18,Saturday,AVENIDA,"JUSTO, JUAN B. AV.",CARRASCO AV.,10,-58.49485242,-34.62953445,PEATON,PASAJEROS,PEATON,M,20,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,6,15,Saturday,CALLE,"MAGARI?OS CERVANTES, A.",,10,-58.49021952,-34.62025108,MOTO,CARGAS,CONDUCTOR,M,23,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,6,16,Thursday,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,PEATON,PASAJEROS,PEATON,M,75,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,9,12,Saturday,AUTOPISTA,AUTOPISTA PERITO MORENO,"ALBERDI, JUAN BAUTISTA AV.",10,-58.49020869,-34.64243791,MOTO,MOTO,CONDUCTOR,M,30,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,9,22,Sunday,CALLE,IRIGOYEN,TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,CONDUCTOR,M,37,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,9,22,Sunday,CALLE,IRIGOYEN,TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,M,60,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,11,16,Saturday,CALLE,MADERO,,10,-58.52756365,-34.62772274,PEATON,AUTO,PEATON,F,29,SD,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2017,4,6,Friday,CALLE,NOGOYA,,10,-58.52449285,-34.62454175,MOTO,OBJETO FIJO,CONDUCTOR,M,21,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2017,5,16,Monday,AVENIDA,"JUSTO, JUAN B. AV.",SAN BLAS,10,-58.51262106,-34.63395999,MOTO,CARGAS,CONDUCTOR,M,35,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2017,7,8,Thursday,CALLE,"HUGO, VICTOR",,10,-58.52640838,-34.61765855,BICICLETA,CARGAS,CICLISTA,F,56,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2018,1,5,Thursday,CALLE,CERVANTES,"BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO,CARGAS,CONDUCTOR,M,40,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2018,4,7,Saturday,AVENIDA,CAMARONES,LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO,CARGAS,CONDUCTOR,F,42,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2018,11,16,Friday,AVENIDA,RIVADAVIA AV.,MANZONI,10,-58.49945705,-34.63743280,PEATON,PASAJEROS,PEATON,F,72,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2018,12,3,Monday,AVENIDA,GAONA AV.,SEGUROLA AV.,10,-58.49022072,-34.62770192,MOTO,PASAJEROS,CONDUCTOR,M,SD,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2018,12,9,Friday,CALLE,BERMUDEZ,,10,-58.50751833,-34.62073702,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,F,79,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2018,12,5,Saturday,AVENIDA,OLIVERA AV.,"ALBERDI, JUAN BAUTISTA AV.",10,-58.48606475,-34.64047818,MOTO,AUTO,CONDUCTOR,M,22,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,1,12,Saturday,AVENIDA,"JUSTO, JUAN B. AV.",ALVAREZ JONTE AV.,10,-58.52108101,-34.63382309,MOTO,CARGAS,CONDUCTOR,M,43,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,7,9,Wednesday,AUTOPISTA,AUTOPISTA PERITO MORENO,,10,-58.50622631,-34.63627822,MOTO,PASAJEROS,CONDUCTOR,M,39,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,7,11,Wednesday,AVENIDA,"ACOSTA, MARIANO AV.","FALCON, RAMON L.,CNEL.",10,-58.48100602,-34.63504312,PEATON,AUTO,PEATON,F,78,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,8,15,Wednesday,CALLE,"CASTRO, EMILIO",,10,-58.49101637,-34.64276621,MOTO,CARGAS,CONDUCTOR,M,35,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,8,6,Wednesday,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AZUL,10,-58.47439934,-34.63524207,AUTO,AUTO,CONDUCTOR,M,22,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,10,22,Wednesday,CALLE,CARDOSO,BACACAY,10,-58.49261744,-34.63419130,BICICLETA,TREN,CICLISTA,M,20,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,12,4,Saturday,AVENIDA,RIVADAVIA AV.,PERGAMINO,10,-58.47460416,-34.63206174,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,F,23,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2019,5,11,Sunday,AVENIDA,SANTO TOME,SEGUROLA AV.,10,-58.50512382,-34.61520391,PEATON,AUTO,PEATON,F,82,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2020,11,0,Thursday,AVENIDA,AVELLANEDA AV.,MERCEDES,10,-58.48493828,-34.62981124,MOTO,AUTO,CONDUCTOR,M,49,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2020,11,16,Tuesday,AVENIDA,OLIVERA AV.,"FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467,PEATON,AUTO,PEATON,M,57,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2020,12,4,Monday,AUTOPISTA,AUTOPISTA PERITO MORENO,,10,-58.50178784,-34.63593897,MOTO,OBJETO FIJO,CONDUCTOR,M,27,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2020,12,12,Thursday,AVENIDA,ALVAREZ JONTE AV.,CHIVILCOY,10,-58.49794468,-34.61565025,AUTO,PASAJEROS,CONDUCTOR,F,78,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2021,1,6,Sunday,AVENIDA,"FALCON, RAMON L.,CNEL.",OLIVERA AV.,10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,CONDUCTOR,M,41,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2021,12,23,Saturday,CALLE,BAIGORRIA,"HUGO, VICTOR",10,-58.51989389,-34.62284918,MOTO,AUTO,CONDUCTOR,M,24,SI,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL
2016,5,14,Friday,AVENIDA,GAONA AV.,ESPINOSA,6,-58.45227946,-34.61068024,PEATON,AUTO,PEATON,M,20,SI,CABALLITO
2016,6,20,Tuesday,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",PUAN,6,-58.44788671,-34.62539009,PEATON,MOTO,PEATON,F,76,SI,CABALLITO
2016,7,3,Sunday,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","MITRE, EMILIO",6,-58.44362126,-34.62301748,AUTO,AUTO,CONDUCTOR,M,35,SI,CABALLITO
2017,1,16,Monday,AVENIDA,DIRECTORIO AV.,RIGLOS,6,-58.43564880,-34.62828656,MOTO,AUTO,CONDUCTOR,M,23,SI,CABALLITO
2017,2,9,Tuesday,AVENIDA,GAONA AV.,FRAGATA PRES. SARMIENTO,6,-58.45475488,-34.61196327,PEATON,AUTO,PEATON,M,87,SI,CABALLITO
2017,5,2,Tuesday,AVENIDA,DIRECTORIO AV.,"MORENO, JOSE MARIA AV.",6,-58.43381970,-34.62801894,MOTO,CARGAS,CONDUCTOR,M,21,SI,CABALLITO
2017,10,12,Tuesday,CALLE,"ARANGUREN, JUAN F., DR.",,6,-58.44034689,-34.61349731,PEATON,PASAJEROS,PEATON,F,60,SI,CABALLITO
2017,11,19,Thursday,AVENIDA,LA PLATA AV.,"GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON,PASAJEROS,PEATON,F,22,SI,CABALLITO
2017,12,2,Monday,AVENIDA,ROSARIO,LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,M,SD,SI,CABALLITO
2017,12,2,Monday,AVENIDA,ROSARIO,LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO,PASAJEROS,CONDUCTOR,M,30,SI,CABALLITO
2018,1,21,Wednesday,CALLE,VALLE,BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA,PASAJEROS,CICLISTA,F,45,SI,CABALLITO
2018,2,6,Saturday,CALLE,BARCO CENTENERA DEL,ROSARIO,6,-58.44110156,-34.62082399,MOTO,AUTO,CONDUCTOR,M,28,SI,CABALLITO
2018,6,1,Thursday,CALLE,ROSARIO,BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON,CARGAS,PEATON,M,32,SI,CABALLITO
2019,4,22,Friday,CALLE,RIGLOS,FORMOSA,6,-58.43680440,-34.62147504,MOTO,AUTO,CONDUCTOR,M,34,SI,CABALLITO
2019,6,7,Friday,AVENIDA,AVELLANEDA AV.,,6,-58.45322169,-34.62038137,MOTO,CARGAS,CONDUCTOR,M,32,SI,CABALLITO
2020,6,15,Tuesday,AVENIDA,SAN MARTIN AV.,,6,-58.45158942,-34.60646580,MOTO,MULTIPLE,CONDUCTOR,M,40,SI,CABALLITO
2020,10,0,Monday,AVENIDA,LA PLATA AV.,INDEPENDENCIA AV.,6,-58.42779702,-34.62207347,AUTO,AUTO,CONDUCTOR,M,43,SI,CABALLITO
2021,1,5,Saturday,AVENIDA,PAYSANDU,GAONA AV.,6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,CONDUCTOR,M,31,SI,CABALLITO
2021,8,8,Friday,AVENIDA,SAN JUAN AV.,LA PLATA AV.,6,-58.42675754,-34.62699730,PEATON,PASAJEROS,PEATON,F,63,SI,CABALLITO
